ID,online-retailer,title,Galileo,Beidou,fast charging,thermal camera,operating system,notification diode,auto focus,number of ratings,memory card slot,in-display fingerprint reader,removable battery,colour,number of front camera lenses,5G,reverse wireless charging,face unlock,configuration cards,resolution total,resolution height,3.5mm jack,processor manufacturer,SIM card type,wide angle lens,Bokeh effect,hybrid zoom,without fingerprint reader,brand,macro mode,rear cam resolution,width,optical zoom,NFC,display size,GPS,warranty,display refresh rate,weight,Bluetooth,connector,resolution width,A-GPS,GLONASS,cutout shape,maximum memory card size,body fingerprint reader,rating,Wi-Fi,4G/LTE,flash diode,infrared,depth,volume,number of rear camera lenses,price,degree of protection,number of cores,battery type,charging power,length,front cam resolution,night mode,RAM,processor model,processor frequency,battery capacity,wireless charging,telephoto,FM-radio,internal memory,system superstructure
611,DatArt,Mobilní telefon TCL 408 4 GB / 64 GB - Midnight Blue (T507D1-3BLCA112),True,True,False,False,Android 12.0,False,True,0,True,False,False,blue,1,False,False,True,Dual SIM (2x SIM),1160640,720,True,MediaTek,nano SIM,False,False,False,False,TCL,False,50.0,7.5,False,False,6.6,True,24,60,200.0,True,USB-C,1612,True,True,drop,512,True,,True,True,True,False,0.9,111.375,2,2490,No protection,8,other,,16.5,8.0,False,4,MT6762,2.0,5000,False,False,False,64,pure Android
612,DatArt,Mobilní telefon Poco C65 6 GB / 128 GB (51190) fialový,True,False,True,False,Android 13.0,False,True,0,True,False,False,purple,1,False,False,True,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,MediaTek,nano SIM,False,False,False,False,Poco,True,50.0,7.8,False,True,6.74,True,24,90,200.0,True,USB-C,720,False,True,drop,1,True,,True,True,True,False,0.8,104.83200000000001,2,2890,No protection,8,Li-Pol,18,16.8,8.0,False,6,Helio G85,2.0,5000,False,False,False,128,MIUI
613,DatArt,Mobilní telefon myPhone Hammer Explorer Plus (TELMYAHEXPLOPOR) oranžový,False,False,True,False,Android 11.0,True,True,2,True,False,False,orange,1,False,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),1036800,1440,True,MediaTek,nano SIM,False,False,False,False,myPhone,False,13.0,7.7,False,True,5.72,True,24,,300.0,True,USB-C,720,True,True,without cut-out,128,True,5.0,True,True,False,False,1.5,184.8,1,5989,IP69,8,Li-Pol,15,16.0,8.0,False,4,Helio G25,2.0,5000,False,False,True,64,pure Android
614,DatArt,Mobilní telefon vivo X80 Lite 5G 8 GB / 256 GB (5662254) černý,True,True,True,False,Android 12.0,False,True,3,True,True,False,black,1,True,True,False,Hybrid slot (2x SIM or 1x SIM + memory card),2596320,1080,False,MediaTek,nano SIM,False,False,False,False,vivo,True,64.0,7.4,False,True,6.44,True,24,90,200.0,True,USB-C,2404,False,True,drop,1,False,4.3,True,True,True,False,0.8,94.12800000000001,3,6990,IP54,8,other,44,15.9,50.0,True,8,Dimensity 900,2.4,4500,False,False,False,256,Funtouch OS
615,DatArt,Mobilní telefon Xiaomi Redmi 12C 3 GB / 32 GB (45783) šedý,True,False,True,False,Android 12.0,False,False,7,True,False,False,grey,1,False,False,True,Dual SIM + Memory Card (2x SIM + Memory Card),1188000,720,True,MediaTek,nano SIM,False,False,False,False,Xiaomi,False,50.0,7.6,False,True,6.71,True,24,60,200.0,True,micro USB,1650,False,True,bullet hole,1,True,4.1,True,True,True,True,0.8,102.752,1,2290,No protection,8,Li-Pol,10,16.9,5.0,True,3,Helio G85,2.0,5000,False,False,True,32,MIUI
616,DatArt,Mobilní telefon Samsung Galaxy A05s 4 GB / 64 GB (SM-A057GZSUEUE) stříbrný,True,False,True,False,Android 13.0,False,True,0,True,False,False,silver,1,False,False,False,Dual SIM (2x SIM),2592000,1080,False,Qualcomm,nano SIM,True,False,False,False,Samsung,True,50.0,7.8,False,False,6.7,True,24,90,200.0,True,USB-C,2400,False,True,drop,1,True,,True,True,True,False,0.9,117.93599999999999,3,3990,No protection,8,Li-Pol,25,16.8,13.0,False,4,Snapdragon 680,2.4,5000,False,False,False,64,pure Android
617,DatArt,Mobilní telefon CPA Halo 25 Senior s nabíjecím stojánkem (CPA HALO 25 RED) červený,False,False,False,False,Custom operating system,False,False,1,True,False,True,red,0,False,False,False,Single SIM + memory card,76800,240,True,other,mini SIM Standard,False,False,False,False,CPA Halo,False,3.0,5.2,False,False,2.4,False,24,,100.0,True,USB-C,320,False,False,other,32,False,5.0,False,False,False,False,2.0,106.08,1,1249,No protection,0,Li-Ion,,10.2,,False,,other,,1000,False,False,True,32,other
618,DatArt,Mobilní telefon Infinix Hot 30 8 GB / 256 GB (X6831SW) bílý,False,False,True,False,Android 13.0,False,False,3,True,False,False,white,1,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),2656800,1080,True,MediaTek,nano SIM,False,False,False,False,Infinix,False,50.0,7.7,False,True,6.78,True,24,90,200.0,True,USB-C,2460,False,False,bullet hole,1,True,4.7,True,True,True,False,0.8,104.104,1,3589,No protection,8,Li-Pol,33,16.9,8.0,False,8,Helio G88,2.0,5000,False,False,True,256,XOS
619,DatArt,Mobilní telefon Aligator S6100 Senior (AS6100SENBX) vínový,True,True,False,False,Android 12.0,False,True,2,True,False,True,burgundy,1,False,False,True,Dual SIM (2x SIM),1094400,720,True,Unisoc,nano SIM,False,False,False,False,Aligator,False,8.0,7.7,False,False,6.3,True,24,60,200.0,True,USB-C,1520,False,True,drop,512,True,4.5,True,True,True,False,1.0,123.2,1,2139,No protection,4,other,,16.0,5.0,False,2,SC9832E,1.4,3900,False,False,True,32,pure Android
620,DatArt,Mobilní telefon myPhone Hammer Bow (TELMYHBOWOR) černý/oranžový,False,False,False,False,Custom operating system,False,False,3,True,False,True,Other colour,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),76800,240,True,other,mini SIM Standard,False,False,False,False,myPhone,False,3.0,,False,False,2.4,False,24,,,True,micro USB,320,False,False,other,32,False,5.0,False,False,False,False,,,1,2290,IP68,0,Li-Ion,,,,False,,other,,1200,False,False,True,32,other
621,DatArt,Mobilní telefon Samsung Galaxy A15 5G 4 GB / 128 GB (SM-A156BZKDEUE) černý,True,False,True,False,Android 14.0,False,True,0,True,False,False,black,1,True,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),2527200,1080,True,MediaTek,nano SIM,True,False,False,False,Samsung,True,50.0,,False,True,6.5,True,24,90,,True,USB-C,2340,False,True,drop,1,True,,True,True,True,False,,,3,5599,No protection,8,Li-Pol,25,,13.0,False,4,Dimensity 6100+,2.2,5000,False,False,False,128,Samsung One UI
622,DatArt,Mobilní telefon Oukitel WP23 (84008141) černý/oranžový,True,True,True,False,Android 13.0,False,True,3,True,False,False,Other colour,1,False,True,True,Hybrid slot (2x SIM or 1x SIM + memory card),2073600,1080,False,MediaTek,nano SIM,False,False,False,False,Oukitel,True,13.0,7.8,False,True,6.52,True,24,60,300.0,True,USB-C,1920,False,True,drop,1,True,3.0,True,True,True,False,1.4,175.812,2,3290,IP69K,8,Li-Pol,15,16.1,5.0,True,4,MT6765,2.3,10600,False,False,True,64,pure Android
623,DatArt,Mobilní telefon Oukitel WP20 Pro (84008102) černý,True,True,True,False,Android 12.0,False,True,0,True,False,False,black,1,False,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),1036800,1440,True,MediaTek,nano SIM,False,True,False,False,Oukitel,False,20.0,8.1,False,True,5.93,True,24,,300.0,True,USB-C,720,False,True,drop,1,True,,True,True,True,False,1.5,201.69,2,3259,IP69K,8,Li-Pol,10,16.6,5.0,True,4,Helio P22,2.0,6300,False,False,True,64,pure Android
624,DatArt,Mobilní telefon Aligator A675 Senior (A675BE) modrý,False,False,False,False,Custom operating system,False,False,34,True,False,True,blue,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),38720,176,False,other,micro SIM + mini SIM,False,False,False,False,Aligator,False,3.0,5.9,False,False,2.2,False,24,,100.0,True,micro USB,220,False,False,other,512,False,4.7,False,False,False,False,1.3,93.574,1,1089,No protection,0,Li-Ion,,12.2,,False,,other,,900,False,False,True,,other
625,DatArt,Mobilní telefon Aligator V710 Senior Dual SIM (AV710BS) černý,False,False,False,False,Custom operating system,False,False,34,True,False,True,black,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),76800,240,True,other,mini SIM Standard,False,False,False,False,Aligator,False,3.0,5.6,False,False,2.8,False,24,,100.0,False,micro USB,320,False,False,other,,False,4.1,False,False,False,False,1.7,99.96,1,1159,No protection,0,Li-Ion,,10.5,,False,,other,,800,False,False,True,,other
626,DatArt,Mobilní telefon Samsung Galaxy S23+ 5G 8 GB / 256 GB (SM-S916BZKDEUE) černý,True,True,True,False,Android 13.0,False,True,6,False,True,False,black,1,True,True,True,"Dual SIM (2x SIM), or Single SIM + eSIM",2527200,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,False,50.0,7.6,True,True,6.6,True,24,120,200.0,True,USB-C,2340,False,True,bullet hole,,False,4.7,True,True,True,False,0.8,96.06400000000001,3,20990,IP68,8,Li-Ion,45,15.8,12.0,True,8,Snapdragon 8 Gen 2,3.36,4700,True,True,False,256,Samsung One UI
627,DatArt,Mobilní telefon Oukitel WP23 (84008142) černý,True,True,True,False,Android 13.0,False,True,1,True,False,False,black,1,False,True,True,Hybrid slot (2x SIM or 1x SIM + memory card),2073600,1080,False,MediaTek,nano SIM,False,False,False,False,Oukitel,True,13.0,7.8,False,True,6.52,True,24,60,300.0,True,USB-C,1920,False,True,drop,1,True,5.0,True,True,True,False,1.4,175.812,2,3290,IP69K,8,Li-Pol,15,16.1,5.0,True,4,MT6765,2.3,10600,False,False,True,64,pure Android
628,DatArt,Mobilní telefon CPA Halo 11 Pro Senior s nabíjecím stojánkem (TELMY1011PRORE) červený,False,False,False,False,Without operating system,False,False,19,True,False,True,red,0,False,False,False,Single SIM + memory card,38720,176,True,other,mini SIM Standard,False,False,False,False,CPA Halo,False,3.0,11.2,False,False,2.4,False,24,,300.0,True,micro USB,220,False,False,other,16,False,4.5,False,False,False,False,6.2,902.72,1,789,No protection,0,Li-Ion,,13.0,,False,,other,,900,False,False,True,,other
629,DatArt,Mobilní telefon Aligator A321 Senior Dual SIM (A321RB) černý/červený,False,False,False,False,Custom operating system,False,False,55,True,False,True,Other colour,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),20480,128,True,other,mini SIM Standard,False,False,False,False,Aligator,False,,8.6,False,False,1.8,False,24,,100.0,False,micro USB,160,False,False,other,,False,4.3,False,False,False,False,1.4,146.88799999999998,0,779,No protection,0,other,,12.2,,False,,other,,650,False,False,True,,other
630,DatArt,Mobilní telefon Xiaomi Redmi 12 8 GB / 256 GB (6941812739389) stříbrný,True,True,True,False,Android 13.0,False,True,0,True,False,False,silver,1,False,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),2656800,1080,True,MediaTek,nano SIM,False,False,False,False,Xiaomi,True,50.0,7.6,False,False,6.79,True,24,90,200.0,True,USB-C,2460,False,True,bullet hole,1,True,,True,True,True,False,0.8,102.752,3,3990,IP53,8,Li-Pol,18,16.9,8.0,False,8,Helio G88,2.0,5000,False,False,True,256,MIUI
631,DatArt,Mobilní telefon CPA Halo 11 Senior (TELMY1011BL) modrý,False,False,False,False,Custom operating system,False,False,25,True,False,True,blue,0,False,False,False,Single SIM + memory card,38720,176,False,other,mini SIM Standard,False,False,False,False,CPA Halo,False,3.0,5.8,False,False,2.4,False,24,,100.0,False,micro USB,220,False,False,other,,False,4.5,False,False,False,False,1.3,90.48,1,989,No protection,0,Li-Ion,,12.0,,False,,other,,900,False,False,True,,other
632,DatArt,Mobilní telefon MaxCom MM426 (MM426) černý,False,False,False,False,Custom operating system,False,False,124,True,False,True,black,0,False,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),20480,128,True,other,micro SIM + mini SIM,False,False,False,False,MaxCom,False,,5.2,False,False,1.8,False,24,,100.0,True,micro USB,160,False,False,other,32,False,4.3,False,False,False,False,1.3,77.74000000000001,0,649,No protection,0,Li-Ion,,11.5,,False,,other,,600,False,False,True,,other
633,DatArt,Mobilní telefon myPhone Rumba 2 (TELMYRUMBA2BK) černý,False,False,False,False,Custom operating system,False,False,0,True,False,True,Other colour,0,False,False,False,Single SIM (1x SIM),76800,240,True,other,mini SIM Standard,False,False,False,False,myPhone,False,3.0,5.1,False,False,2.4,False,24,,100.0,True,USB-C,320,False,False,other,16,False,,False,False,False,False,1.9,98.838,1,1249,No protection,0,Li-Ion,,10.2,,False,,other,,800,False,False,True,32,other
634,DatArt,Mobilní telefon Sencor Element P012S (30018693) černý,False,False,False,False,Custom operating system,False,False,0,True,False,False,black,0,False,False,False,Dual SIM (2x SIM),20480,128,False,other,other,False,False,False,False,Sencor,False,8.0,5.2,False,False,1.77,False,24,,100.0,True,micro USB,160,False,False,other,32,False,,False,False,False,False,1.3,78.41600000000001,1,799,No protection,0,Li-Ion,,11.6,,False,,other,,600,False,False,True,24,other
635,DatArt,Mobilní telefon CPA Halo 11 Pro Senior s nabíjecím stojánkem (TELMY1011PROBL) modrý,False,False,False,False,Without operating system,False,False,9,True,False,True,blue,0,False,False,False,Single SIM + memory card,38720,176,True,other,mini SIM Standard,False,False,False,False,CPA Halo,False,3.0,11.2,False,False,2.4,False,24,,300.0,True,micro USB,220,False,False,other,16,False,4.6,False,False,False,False,6.2,902.72,1,789,No protection,0,Li-Ion,,13.0,,False,,other,,900,False,False,True,,other
636,DatArt,Mobilní telefon Sencor Element P013 (30020183) černý,False,False,False,False,Custom operating system,False,False,0,True,False,False,black,0,False,False,False,Dual SIM (2x SIM),20480,128,True,other,other,False,False,False,False,Sencor,False,8.0,4.8,False,False,1.77,False,24,,100.0,True,micro USB,160,False,False,other,32,False,,False,False,False,False,1.4,76.608,1,499,No protection,0,Li-Ion,,11.4,,False,,other,,600,False,False,True,32,other
637,DatArt,Mobilní telefon MaxCom MM135 (MM135) modrý,False,False,False,False,Custom operating system,False,False,70,True,False,True,blue,0,False,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),20480,160,True,other,micro SIM + mini SIM,False,False,False,False,MaxCom,False,,4.8,False,False,1.77,False,24,,100.0,True,micro USB,128,False,False,other,32,False,4.4,False,False,False,False,1.4,73.92,0,449,No protection,0,Li-Ion,,11.0,,False,,other,,600,False,False,True,,other
638,DatArt,Mobilní telefon Apple iPhone 14 128GB Starlight (MPUR3YC/A),True,True,True,False,iOS 16,False,True,28,False,False,False,silver,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,12.0,7.2,False,True,6.1,True,24,60,200.0,True,Lightning,2532,False,True,rectangle,,False,5.0,True,True,True,False,0.8,84.67200000000001,2,18490,IP68,6,Li-Ion,20,14.7,12.0,True,,A15 Bionic,,,True,False,False,128,without superstructure
639,DatArt,Mobilní telefon Apple iPhone 14 128GB Purple (MPV03YC/A),True,True,True,False,iOS 16,False,True,20,False,False,False,purple,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,12.0,7.2,False,True,6.1,True,24,60,200.0,True,Lightning,2532,False,True,rectangle,,False,4.8,True,True,True,False,0.8,84.67200000000001,2,18490,IP68,6,Li-Ion,20,14.7,12.0,True,,A15 Bionic,,,True,False,False,128,without superstructure
640,DatArt,Mobilní telefon Sony Xperia 1 V 5G 12 GB / 256 GB (XQDQ54C0G.EUK) zelený,True,True,True,False,Android 13.0,False,True,3,True,False,False,green,1,True,False,False,"Dual SIM (2x SIM), or Single SIM + eSIM",6312960,1644,True,Qualcomm,nano SIM,True,False,True,False,Sony,False,52.0,7.1,False,True,6.5,True,24,120,200.0,True,USB-C,3840,True,True,without cut-out,1,True,5.0,True,True,True,False,0.8,93.72,3,33990,IPX8,8,Li-Pol,30,16.5,12.0,True,12,Snapdragon 8 Gen 2,3.2,5000,False,False,False,256,pure Android
641,DatArt,Mobilní telefon Apple iPhone SE (2022) 128GB (PRODUCT)RED (MMXL3CN/A),True,True,True,False,iOS 15,False,True,36,False,False,False,red,1,True,False,False,Single SIM + eSIM,1000500,750,False,Apple,nano SIM  + eSIM,True,False,False,False,Apple,False,12.0,6.7,False,True,4.7,True,24,,100.0,True,Lightning,1334,True,True,rectangle,,True,4.8,True,True,True,False,0.7,64.722,1,12990,IP67,6,Li-Ion,20,13.8,7.0,True,,A15 Bionic,,,True,False,False,128,without superstructure
642,DatArt,Mobilní telefon Sony Xperia 5 V 5G 8 GB / 128 GB (XQDE54C0B.EUK) černý,True,True,True,False,Android 13.0,False,True,1,True,False,False,black,1,True,False,False,Single SIM + eSIM + Memory Card,2721600,1080,True,Qualcomm,nano SIM  + eSIM,True,False,True,False,Sony,True,48.0,6.8,False,False,6.1,True,24,120,200.0,True,USB-C,2520,True,True,without cut-out,1,True,5.0,True,True,True,False,0.9,94.86,2,24990,IPX8,8,Li-Pol,,15.5,12.0,True,8,Snapdragon 8 Gen 2,3.2,5000,True,False,False,128,pure Android
643,DatArt,Mobilní telefon Sony Xperia 5 V 5G 8 GB / 128 GB (XQDE54C0L.EUK) modrý,True,True,True,False,Android 13.0,False,True,0,True,False,False,blue,1,True,False,False,Single SIM + eSIM + Memory Card,2721600,1080,True,Qualcomm,nano SIM  + eSIM,True,False,True,False,Sony,True,48.0,6.8,False,False,6.1,True,24,120,200.0,True,USB-C,2520,True,True,without cut-out,1,True,,True,True,True,False,0.9,94.86,2,24990,IPX8,8,Li-Pol,,15.5,12.0,True,8,Snapdragon 8 Gen 2,3.2,5000,True,False,False,128,pure Android
644,DatArt,Mobilní telefon Asus ROG Phone 8 5G 12 GB / 256 GB (AI2401-12G256G-BK-EU) černý,True,True,True,False,Android 14.0,False,True,0,False,True,False,black,1,True,False,True,Dual SIM (2x SIM),2592000,1080,True,Qualcomm,nano SIM,True,False,False,False,Asus,False,50.0,7.7,False,True,6.78,True,24,165,200.0,True,USB-C,2400,False,True,bullet hole,,False,,True,True,True,False,0.9,113.652,3,26990,IP68,8,Li-Pol,65,16.4,32.0,True,12,Snapdragon 8 Gen 3,3.3,5500,True,True,False,256,ColorOS
645,DatArt,Mobilní telefon Motorola Razr 40 Ultra 5G 8 GB / 256 GB - Viva Magenta (PAX40022PL),True,False,True,False,Android 13.0,False,True,0,False,False,False,purple,1,True,False,True,Dual SIM + eSIM,2851200,1080,False,Qualcomm,nano SIM,True,False,False,False,Motorola,True,12.0,7.4,False,True,6.9,True,24,165,200.0,True,USB-C,2640,True,True,bullet hole,,True,,True,True,True,False,0.7,88.578,2,23990,IP52,8,Li-Pol,30,17.1,32.0,True,8,Snapdragon 8+ Gen 1,3.19,3800,False,False,False,256,pure Android
646,DatArt,Mobilní telefon Motorola Razr 40 Ultra 5G 8 GB / 256 GB - Infinite Black (PAX40006PL),True,False,True,False,Android 13.0,False,True,0,False,False,False,black,1,True,False,True,Dual SIM + eSIM,2851200,1080,False,Qualcomm,nano SIM,True,False,False,False,Motorola,True,12.0,7.4,False,True,6.9,True,24,165,200.0,True,USB-C,2640,True,True,bullet hole,,True,,True,True,True,False,0.7,88.578,2,23990,IP52,8,Li-Pol,30,17.1,32.0,True,8,Snapdragon 8+ Gen 1,3.19,3800,False,False,False,256,pure Android
647,DatArt,Mobilní telefon Motorola Razr 40 Ultra 5G 8 GB / 256 GB - Glacier Blue (PAX40048PL),True,False,True,False,Android 13.0,False,True,0,False,False,False,blue,1,True,False,True,Dual SIM + eSIM,2851200,1080,False,Qualcomm,nano SIM,True,False,False,False,Motorola,True,12.0,7.4,False,True,6.9,True,24,165,200.0,True,USB-C,2640,True,True,bullet hole,,True,,True,True,True,False,0.7,88.578,2,23990,IP52,8,Li-Pol,30,17.1,32.0,True,8,Snapdragon 8+ Gen 1,3.19,3800,False,False,False,256,pure Android
648,DatArt,Mobilní telefon Asus ROG Phone 7 5G 12 GB / 256 GB (AI2205-12G256G-WH-EU) bílý,True,True,True,False,Android 13.0,False,True,0,False,True,False,white,1,True,False,True,Dual SIM (2x SIM),2643840,1080,True,Qualcomm,nano SIM,True,False,False,False,Asus,True,50.0,7.7,False,True,6.78,True,24,165,200.0,True,USB-C,2448,False,True,bullet hole,,False,,True,True,True,False,1.0,133.21,3,25890,IP54,8,other,65,17.3,32.0,False,12,Snapdragon 8 Gen 2,3.2,6000,False,False,False,256,other
649,DatArt,Mobilní telefon vivo Y01 3 GB / 32 GB (5660661) černý,True,True,False,False,Android 11.0,False,True,119,True,False,False,black,1,False,True,True,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,MediaTek,nano SIM,False,False,False,True,vivo,False,13.0,7.5,False,False,6.51,True,24,60,200.0,True,micro USB,720,False,True,drop,1,False,4.5,True,False,True,False,0.8,98.39999999999999,1,2290,No protection,8,other,10,16.4,5.0,False,3,Helio P35,2.3,5000,False,False,False,32,Funtouch OS
650,DatArt,Mobilní telefon Huawei P60 Pro 8 GB / 256 GB - Rococo Pearl (MT-P60PDSWOM),True,True,True,False,Android 12.0,False,True,1,True,True,False,white,1,False,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),3294000,1220,False,Qualcomm,nano SIM,True,False,False,False,Huawei,False,48.0,7.5,False,True,6.67,True,24,120,200.0,True,USB-C,2700,True,True,bullet hole,256,False,5.0,True,True,True,False,0.8,96.60000000000001,3,24990,IP68,8,Li-Pol,88,16.1,13.0,False,8,Snapdragon 8+ Gen 1,3.2,4815,False,False,False,256,EMUI
651,DatArt,Mobilní telefon Huawei P60 Pro 8 GB / 256 GB (MT-P60PDSBOM) černý,True,True,True,False,Android 12.0,False,True,0,True,True,False,black,1,False,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),3294000,1220,False,Qualcomm,nano SIM,True,False,False,False,Huawei,False,48.0,7.5,False,True,6.67,True,24,120,200.0,True,USB-C,2700,True,True,bullet hole,256,False,,True,True,True,False,0.8,96.60000000000001,3,24990,IP68,8,Li-Pol,88,16.1,13.0,False,8,Snapdragon 8+ Gen 1,3.2,4815,False,False,False,256,EMUI
